,Date,AXP,FB,INTC,MCD,PG,WMT
293,2011-02-28,38.77026,,16.686966,59.374244999999995,48.749256,42.328953000000006
294,2011-03-01,38.396542,,16.62479,58.75444,48.509571,42.402229
295,2011-03-02,38.280861,,16.702510999999998,58.597530000000006,48.254428999999995,42.320797
296,2011-03-03,39.419853,,16.935675,59.81358,48.362671,42.353374
297,2011-03-04,38.903751,,16.756918,59.648827000000004,47.960613,42.402229
298,2011-03-07,38.894844,,16.484892000000002,59.852814,47.713207000000004,42.361511
299,2011-03-08,40.25629,,16.422710000000002,59.264396999999995,47.976067,42.703540999999994
300,2011-03-09,40.087231,,16.477118,59.452686,47.937416,43.19146
301,2011-03-10,39.170689,,16.158457000000002,60.158779,47.543095,43.175059999999995
302,2011-03-11,39.402054,,16.220634,60.198013,47.543095,43.125854
303,2011-03-14,39.072811,,16.197315,59.36639399999999,47.434849,42.904438
304,2011-03-15,38.832546,,15.684353,58.934879,46.901344,42.691227000000005
305,2011-03-16,37.693565,,15.396776999999998,57.569786,46.182293,42.133602
306,2011-03-17,38.636784000000006,,15.466728,57.585468000000006,46.723521999999996,42.125408
307,2011-03-18,39.304173,,15.490047,57.263798,46.854960999999996,42.248409
308,2011-03-21,39.437637,,15.692122,57.867916,47.396194,42.576443
309,2011-03-22,39.820263,,15.661035,57.954223999999996,47.110115,42.642033000000005
310,2011-03-23,40.060534999999994,,15.769846,58.472007999999995,47.094646000000004,42.346817
311,2011-03-24,40.567741,,15.839794,58.785824,47.272484000000006,43.125854
312,2011-03-25,40.567741,,15.832023999999999,59.03688399999999,47.071449,42.929047
313,2011-03-28,40.68343,,15.808712,58.840736,46.901344,42.79784
314,2011-03-29,40.621128000000006,,15.762070000000001,59.131039,47.380714000000005,42.85524
315,2011-03-30,40.852489,,15.901976000000001,59.47620799999999,47.914223,42.937241
316,2011-03-31,40.220707,,15.684353,59.695885,47.628155,42.683037
317,2011-04-01,40.363075,,15.326827,59.617447,47.999275,42.748638
318,2011-04-04,40.416470000000004,,15.14807,59.93124399999999,48.138453999999996,43.175059999999995
319,2011-04-05,40.416470000000004,,15.319056,60.096004,47.682255,43.248859
320,2011-04-06,41.345591999999996,,15.505593,60.190144,47.75185,43.445663
